130	28	23333.500000	0.500000	1430978.375000	
130	29	23333.500000	0.500000	1980701.250000	
130	30	23333.500000	0.500000	1207947.625000	
130	31	23333.500000	0.500000	1823076.750000	
130	32	23333.500000	0.500000	2242682.250000	
130	33	23333.500000	0.500000	2032769.375000	
130	34	23333.500000	0.500000	1741342.625000	
130	35	23333.500000	0.500000	1836305.500000	
130	36	23333.500000	0.500000	2162071.750000	
130	37	23333.500000	0.500000	1807589.375000	

160	0	23442.000000	0.500000	2101199.000000	
160	1	23442.000000	0.500000	2273630.750000	
160	2	23442.000000	0.500000	1586283.875000	
160	3	23442.000000	0.500000	1659710.250000	
160	4	23442.000000	0.500000	2034887.250000	
160	5	23442.000000	0.500000	1066259.250000	
160	6	23442.000000	0.500000	2202778.250000	
160	7	23442.000000	0.500000	2346052.750000	
160	8	23442.000000	0.500000	1301924.625000	
160	9	23442.000000	0.500000	1193924.750000	
160	10	23442.000000	0.500000	868653.562500	
160	11	23442.000000	0.500000	1096849.500000	
160	12	23442.000000	0.500000	1706449.750000	
160	13	23442.000000	0.500000	1549437.000000	
160	14	23442.000000	0.500000	1519194.000000	
160	15	23442.000000	0.500000	2280985.500000	
160	16	23442.000000	0.500000	2121837.500000	
160	17	23442.000000	0.500000	1625617.625000	
160	18	23442.000000	0.500000	1652365.000000	
160	19	23442.000000	0.500000	2171694.000000	
160	20	23442.000000	0.500000	1855721.625000	
160	21	23442.000000	0.500000	864826.125000	
160	22	23442.000000	0.500000	1741831.750000	
160	23	23442.000000	0.500000	962257.687500	
160	24	23442.000000	0.500000	557691.625000	
160	25	23442.000000	0.500000	792831.687500	
160	26	23442.000000	0.500000	1623157.750000	
160	27	23442.000000	0.500000	1010625.500000	
160	28	23442.000000	0.500000	1429317.375000	
160	29	23442.000000	0.500000	769913.562500	
160	30	23442.000000	0.500000	2219296.500000	
160	31	23442.000000	0.500000	1671455.875000	
160	32	23442.000000	0.500000	2379996.750000	
160	33	23442.000000	0.500000	1913695.750000	
160	34	23442.000000	0.500000	2337677.750000	
160	35	23442.000000	0.500000	1944759.875000	
160	36	23442.000000	0.500000	1948949.250000	
160	37	23442.000000	0.500000	2295383.250000	

190	0	23009.000000	0.500000	2246377.000000	
190	1	23009.000000	0.500000	2104357.500000	
190	2	23009.000000	0.500000	1100273.375000	
190	3	23009.000000	0.500000	1574413.250000	
190	4	23009.000000	0.500000	2074297.375000	
190	5	23009.000000	0.500000	2231219.500000	
190	6	23009.000000	0.500000	1765372.750000	
190	7	23009.000000	0.500000	716154.812500	
190	8	23009.000000	0.500000	1557916.875000	
190	9	23009.000000	0.500000	1698218.750000	
190	10	23009.000000	0.500000	1260706.000000	
190	11	23009.000000	0.500000	2105595.750000	
190	12	23009.000000	0.500000	1051356.125000	
190	13	23009.000000	0.500000	1946166.750000	
190	14	23009.000000	0.500000	1407241.875000	
190	15	23009.000000	0.500000	654481.375000	
190	16	23009.000000	0.500000	860815.125000	
190	17	23009.000000	0.500000	794201.250000	
190	18	23009.000000	0.500000	1877751.750000	
190	19	23009.000000	0.500000	544831.375000	
190	20	23009.000000	0.500000	1468272.250000	
190	21	23009.000000	0.500000	805771.750000	
190	22	23009.000000	0.500000	1596515.625000	
190	23	23009.000000	0.500000	1686651.375000	
190	24	23009.000000	0.500000	1172783.875000	
190	25	23009.000000	0.500000	1253574.875000	
190	26	23009.000000	0.500000	1396685.875000	
190	27	23009.000000	0.500000	920371.062500	
190	28	23009.000000	0.500000	1372102.625000	
190	29	23009.000000	0.500000	1869123.625000	
190	30	23009.000000	0.500000	2230344.000000	
190	31	23009.000000	0.500000	1615575.875000	
190	32	23009.000000	0.500000	2024617.125000	
190	33	23009.000000	0.500000	2062863.750000	
190	34	23009.000000	0.500000	1769577.875000	
190	35	23009.000000	0.500000	1669511.750000	
190	36	23009.000000	0.500000	1733303.000000	
190	37	23009.000000	0.500000	1771378.000000	

220	0	23651.000000	0.500000	1570195.750000	
220	1	23651.000000	0.500000	1606127.250000	
220	2	23651.000000	0.500000	1038405.437500	
220	3	23651.000000	0.500000	1815654.625000	
220	4	23651.000000	0.500000	1082288.625000	
220	5	23651.000000	0.500000	1612703.875000	
220	6	23651.000000	0.500000	1660610.875000	
220	7	23651.000000	0.500000	1607938.500000	
220	8	23651.000000	0.500000	1062160.875000	
220	9	23651.000000	0.500000	1951701.875000	
220	10	23651.000000	0.500000	2023849.375000	
220	11	23651.000000	0.500000	1280687.875000	
220	12	23651.000000	0.500000	1026917.125000	
220	13	23651.000000	0.500000	1932145.125000	
220	14	23651.000000	0.500000	1940074.000000	
220	15	23651.000000	0.500000	1891217.625000	
220	16	23651.000000	0.500000	1917822.875000	
220	17	23651.000000	0.500000	1352204.000000	
220	18	23651.000000	0.500000	1135504.625000	
220	19	23651.000000	0.500000	2332908.500000	
220	20	23651.000000	0.500000	823955.875000	
220	21	23651.000000	0.500000	1057810.250000	
220	22	23651.000000	0.500000	653816.375000	
220	23	23651.000000	0.500000	736129.312500	
220	24	23651.000000	0.500000	1633623.750000	
220	25	23651.000000	0.500000	1183294.875000	
220	26	23651.000000	0.500000	668739.562500	
220	27	23651.000000	0.500000	1777394.375000	
220	28	23651.000000	0.500000	2149721.500000	
220	29	23651.000000	0.500000	1785062.250000	
220	30	23651.000000	0.500000	2018649.500000	
220	31	23651.000000	0.500000	1954400.125000	
220	32	23651.000000	0.500000	2178144.750000	
220	33	23651.000000	0.500000	1937309.500000	
220	34	23651.000000	0.500000	1619199.125000	
220	35	23651.000000	0.500000	1859307.625000	
220	36	23651.000000	0.500000	1200303.250000	
220	37	23651.000000	0.500000	1705658.375000	

250	0	22808.500000	0.500000	2148798.250000	
250	1	22808.500000	0.500000	1201976.000000	
250	2	22808.500000	0.500000	994427.125000	
250	3	22808.500000	0.500000	2396469.250000	
250	4	22808.500000	0.500000	1669030.000000	
250	5	22808.500000	0.500000	1961169.500000	
250	6	22808.500000	0.500000	1823147.750000	
250	7	22808.500000	0.500000	1501666.875000	
250	8	22808.500000	0.500000	1568129.000000	
250	9	22808.500000	0.500000	1977037.125000	
250	10	22808.500000	0.500000	1481724.250000	
250	11	22808.500000	0.500000	2126525.250000	
250	12	22808.500000	0.500000	1385085.500000	
250	13	22808.500000	0.500000	1366837.875000	
250	14	22808.500000	0.500000	1630919.375000	
250	15	22808.500000	0.500000	1250543.500000	
250	16	22808.500000	0.500000	2183795.750000	
250	17	22808.500000	0.500000	1018635.625000	
250	18	22808.500000	0.500000	1678411.750000	
250	19	22808.500000	0.500000	1403693.125000	
250	20	22808.500000	0.500000	1350021.125000	
250	21	22808.500000	0.500000	1473498.000000	
250	22	22808.500000	0.500000	1506213.625000	
250	23	22808.500000	0.500000	1773021.750000	
250	24	22808.500000	0.500000	762389.437500	
250	25	22808.500000	0.500000	2109217.750000	
250	26	22808.500000	0.500000	1873058.125000	
250	27	22808.500000	0.500000	2245827.250000	
250	28	22808.500000	0.500000	1954476.375000	
250	29	22808.500000	0.500000	2095319.500000	
250	30	22808.500000	0.500000	1962299.625000	
250	31	22808.500000	0.500000	2069253.625000	
250	32	22808.500000	0.500000	2243976.500000	
250	33	22808.500000	0.500000	1848580.375000	
250	34	22808.500000	0.500000	1801484.375000	
250	35	22808.500000	0.500000	997529.312500	
250	36	22808.500000	0.500000	2030179.000000	
250	37	22808.500000	0.500000	1111301.875000	

280	0	23519.500000	0.500000	1306118.625000	
280	1	23519.500000	0.500000	2023960.750000	
280	2	23519.500000	0.500000	1204348.625000	
280	3	23519.500000	0.500000	909134.625000	
280	4	23519.500000	0.500000	1125982.000000	
280	5	23519.500000	0.500000	1074966.500000	
280	6	23519.500000	0.500000	1189479.375000	
280	7	23519.500000	0.500000	1821898.750000	
280	8	23519.500000	0.500000	2310099.000000	
280	9	23519.500000	0.500000	756180.625000	
280	10	23519.500000	0.500000	1823383.625000	
280	11	23519.500000	0.500000	1978003.375000	
280	12	23519.500000	0.500000	1895949.125000	
280	13	23519.500000	0.500000	1788298.000000	
280	14	23519.500000	0.500000	1841483.500000	
280	15	23519.500000	0.500000	934904.000000	
280	16	23519.500000	0.500000	1213314.625000	
280	17	23519.500000	0.500000	1874590.250000	
280	18	23519.500000	0.500000	1287667.125000	
280	19	23519.500000	0.500000	1639932.500000	
280	20	23519.500000	0.500000	1499771.875000	
280	21	23519.500000	0.500000	2029977.875000	
280	22	23519.500000	0.500000	1691333.625000	
280	23	23519.500000	0.500000	1167476.500000	
280	24	23519.500000	0.500000	1961760.500000	
280	25	23519.500000	0.500000	2049759.125000	
280	26	23519.500000	0.500000	1973652.250000	
280	27	23519.500000	0.500000	2324964.500000	
280	28	23519.500000	0.500000	2077921.625000	
280	29	23519.500000	0.500000	2304682.250000	
280	30	23519.500000	0.500000	2022286.375000	
280	31	23519.500000	0.500000	2307512.500000	
280	32	23519.500000	0.500000	1679539.875000	
280	33	23519.500000	0.500000	798795.500000	
280	34	23519.500000	0.500000	2032873.125000	
280	35	23519.500000	0.500000	2131907.500000	
280	36	23519.500000	0.500000	1102210.500000	
280	37	23519.500000	0.500000	1976884.625000	

310	0	22926.500000	0.500000	2240261.750000	
310	1	22926.500000	0.500000	1489261.875000	
310	2	22926.500000	0.500000	1816227.000000	
310	3	22926.500000	0.500000	1335114.625000	
310	4	22926.500000	0.500000	1207955.000000	
310	5	22926.500000	0.500000	1937506.625000	
310	6	22926.500000	0.500000	1084084.875000	
310	7	22926.500000	0.500000	1674077.000000	
310	8	22926.500000	0.500000	940726.875000	
310	9	22926.500000	0.500000	2221165.250000	
310	10	22926.500000	0.500000	2060045.375000	
310	11	22926.500000	0.500000	1224947.250000	
310	12	22926.500000	0.500000	1151569.250000	
310	13	22926.500000	0.500000	1224947.250000	
310	14	22926.500000	0.500000	1151569.250000	
310	15	22926.500000	0.500000	1986539.250000	
310	16	22926.500000	0.500000	1925257.875000	
310	17	22926.500000	0.500000	969222.375000	
310	18	22926.500000	0.500000	1382656.625000	
310	19	22926.500000	0.500000	941306.687500	
310	20	22926.500000	0.500000	892608.500000	
310	21	22926.500000	0.500000	560342.437500	
310	22	22926.500000	0.500000	1360039.625000	
310	23	22926.500000	0.500000	727866.750000	
310	24	22926.500000	0.500000	1907208.500000	
310	25	22926.500000	0.500000	2011662.125000	
310	26	22926.500000	0.500000	2013028.375000	
310	27	22926.500000	0.500000	1886305.750000	
310	28	22926.500000	0.500000	1703042.875000	
310	29	22926.500000	0.500000	2201301.000000	
310	30	22926.500000	0.500000	1795404.125000	
310	31	22926.500000	0.500000	1617824.625000	
310	32	22926.500000	0.500000	1173213.375000	
310	33	22926.500000	0.500000	2492862.250000	
310	34	22926.500000	0.500000	1123234.125000	
310	35	22926.500000	0.500000	378779.875000	
310	36	22926.500000	0.500000	1459352.625000	
310	37	22926.500000	0.500000	1279507.625000	

340	0	21002.500000	0.500000	1370683.125000	
340	1	21002.500000	0.500000	1503927.500000	
340	2	21002.500000	0.500000	792199.750000	
340	3	21002.500000	0.500000	913943.500000	
340	4	21002.500000	0.500000	1865624.875000	
340	5	21002.500000	0.500000	1841218.375000	
340	6	21002.500000	0.500000	2654563.750000	
340	7	21002.500000	0.500000	841364.937500	
340	8	21002.500000	0.500000	2397156.500000	
340	9	21002.500000	0.500000	1403031.500000	
340	10	21002.500000	0.500000	1386996.500000	
340	11	21002.500000	0.500000	1671067.125000	
340	12	21002.500000	0.500000	1306144.500000	
340	13	21002.500000	0.500000	2176265.000000	
340	14	21002.500000	0.500000	587456.375000	
340	15	21002.500000	0.500000	1613733.625000	
340	16	21002.500000	0.500000	1119322.250000	
340	17	21002.500000	0.500000	2111216.750000	
340	18	21002.500000	0.500000	2537405.750000	
340	19	21002.500000	0.500000	560618.937500	
340	20	21002.500000	0.500000	1326499.875000	
340	21	21002.500000	0.500000	1908271.500000	
340	22	21002.500000	0.500000	1980653.250000	
340	23	21002.500000	0.500000	1828068.125000	
340	24	21002.500000	0.500000	2255493.000000	
340	25	21002.500000	0.500000	2169459.750000	
340	26	21002.500000	0.500000	1705870.000000	
340	27	21002.500000	0.500000	1724571.750000	
340	28	21002.500000	0.500000	2295756.750000	
340	29	21002.500000	0.500000	2140700.750000	
340	30	21002.500000	0.500000	537353.375000	
340	31	21002.500000	0.500000	1279338.250000	
340	32	21002.500000	0.500000	1211547.250000	
340	33	21002.500000	0.500000	1642210.125000	
340	34	21002.500000	0.500000	1136143.875000	
340	35	21002.500000	0.500000	1877839.000000	
340	36	21002.500000	0.500000	1593724.375000	
340	37	21002.500000	0.500000	1968123.750000	

